date,au.nem.nsw1.demand.energy (GWh),au.nem.nsw1.demand.market_value (AUD),au.nem.nsw1.fuel_tech.battery_charging.energy (GWh),au.nem.nsw1.fuel_tech.battery_charging.market_value (AUD),au.nem.nsw1.fuel_tech.battery_discharging.energy (GWh),au.nem.nsw1.fuel_tech.battery_discharging.market_value (AUD),au.nem.nsw1.fuel_tech.bioenergy_biogas.emissions (tCO2e),au.nem.nsw1.fuel_tech.bioenergy_biogas.energy (GWh),au.nem.nsw1.fuel_tech.bioenergy_biogas.market_value (AUD),au.nem.nsw1.fuel_tech.coal_black.emissions (tCO2e),au.nem.nsw1.fuel_tech.coal_black.energy (GWh),au.nem.nsw1.fuel_tech.coal_black.market_value (AUD),au.nem.nsw1.fuel_tech.distillate.emissions (tCO2e),au.nem.nsw1.fuel_tech.distillate.energy (GWh),au.nem.nsw1.fuel_tech.distillate.market_value (AUD),au.nem.nsw1.fuel_tech.exports.emissions (tCO2e),au.nem.nsw1.fuel_tech.exports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.exports.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ccgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.market_value (AUD),au.nem.nsw1.fuel_tech.gas_ocgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ocgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ocgt.market_value (AUD),au.nem.nsw1.fuel_tech.hydro.energy (GWh),au.nem.nsw1.fuel_tech.hydro.market_value (AUD),au.nem.nsw1.fuel_tech.imports.emissions (tCO2e),au.nem.nsw1.fuel_tech.imports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.imports.energy (GWh),au.nem.nsw1.fuel_tech.pumps.energy (GWh),au.nem.nsw1.fuel_tech.pumps.market_value (AUD),au.nem.nsw1.fuel_tech.solar_rooftop.energy (GWh),au.nem.nsw1.fuel_tech.solar_rooftop.market_value (AUD),au.nem.nsw1.fuel_tech.solar_utility.energy (GWh),au.nem.nsw1.fuel_tech.solar_utility.market_value (AUD),au.nem.nsw1.fuel_tech.wind.energy (GWh),au.nem.nsw1.fuel_tech.wind.market_value (AUD),au.nem.nsw1.temperature_max (C),au.nem.nsw1.temperature_mean (C),au.nem.nsw1.temperature_min (C)
14/05/2023,175.5,26883950.0,0.09666,8034.0,0.05828,13514.0,2.001,0.1111,12407.0,105857.0,116.2,18212514.0,0.0,0.0,0.0,2044.0,0.7124,2.87,1288.0,2.82,550048.0,379.6,0.5241,123343.0,9.649,1815334.0,18952.0,0.7892,24.01,0.9018,78005.0,13.37,1303491.0,12.39,1231103.0,13.25,1983078.0,19.9,15.36,12.0
15/05/2023,192.3,33431272.0,0.06608,7502.0,0.07048,18326.0,5.124,0.2847,38630.0,116623.0,128.1,22200712.0,0.0,0.0,0.0,220.1,0.6547,0.3362,3634.0,8.049,1460096.0,1649.0,2.266,568279.0,11.24,2440211.0,19057.0,0.763,24.98,1.1,133885.0,13.07,1666612.0,13.15,1802089.0,4.651,738415.0,20.8,15.26,12.0
16/05/2023,194.3,37806817.0,0.0605,9139.0,0.05388,13576.0,13.93,0.7741,82704.0,119962.0,131.7,25514639.0,0.0,0.0,0.0,300.3,0.592,0.5073,3813.0,8.385,1693015.0,2034.0,2.765,721977.0,14.58,3380710.0,13533.0,0.8214,16.48,1.351,187076.0,15.35,2404513.0,13.03,1963910.0,7.879,1556564.0,21.3,15.74,11.3
17/05/2023,200.4,47116851.0,0.06477,9644.0,0.03179,20721.0,14.75,0.8195,129238.0,124802.0,137.1,31693028.0,18.21,0.01803,16470.0,1325.0,0.6675,1.985,2982.0,6.538,1913733.0,1252.0,1.716,810242.0,12.46,4790671.0,13854.0,0.7313,18.95,1.03,101247.0,13.75,1254416.0,13.68,1385222.0,11.98,2461304.0,17.3,14.0,11.1
18/05/2023,203.9,38323030.0,0.06754,10634.0,0.06425,15516.0,12.78,0.7103,101096.0,134796.0,148.0,27652188.0,0.0,0.0,0.0,2223.0,0.6404,3.47,3377.0,7.298,1440062.0,1569.0,2.147,560476.0,14.44,3113540.0,12009.0,0.6984,17.2,1.176,155279.0,14.35,1928522.0,10.74,1488783.0,7.339,1355143.0,16.9,12.74,9.5
19/05/2023,203.3,39586957.0,0.1027,13686.0,0.06417,16566.0,15.85,0.8806,162420.0,130006.0,142.8,27580672.0,25.71,0.02546,6896.0,1068.0,0.6686,1.597,3229.0,7.078,1450665.0,1830.0,2.495,626685.0,13.94,3228854.0,14983.0,0.7092,21.13,1.478,183839.0,17.57,2272144.0,8.299,1178833.0,8.972,1762410.0,19.8,12.94,8.5
20/05/2023,196.2,46506545.0,0.1211,12143.0,0.1275,73437.0,9.131,0.5073,43242.0,127124.0,139.6,32471668.0,10.74,0.01063,16117.0,2228.0,0.6839,3.258,474.4,1.059,238303.0,452.4,0.6061,236355.0,11.71,4472712.0,15413.0,0.7015,21.97,0.9933,78055.0,15.8,1670549.0,5.733,686972.0,18.77,4107841.0,18.8,12.84,8.3
21/05/2023,190.2,21936877.0,0.09823,5514.0,0.0847,18462.0,1.828,0.1015,6350.0,108143.0,118.8,14497060.0,0.0,0.0,0.0,1197.0,0.6916,1.731,1177.0,2.629,496948.0,531.8,0.7185,174508.0,6.954,1372813.0,15984.0,0.6637,24.08,2.647,71088.0,14.75,446071.0,4.737,207655.0,33.97,3356501.0,19.4,14.45,10.5
22/05/2023,206.0,38364064.0,0.1826,16329.0,0.1541,47097.0,2.002,0.1112,9086.0,130438.0,143.3,26739473.0,0.0,0.0,0.0,1054.0,0.6245,1.688,1453.0,3.007,575842.0,1700.0,2.273,739246.0,12.15,3500120.0,14817.0,0.7165,20.68,2.649,210343.0,17.35,1357552.0,15.33,1341031.0,10.65,2093089.0,20.2,13.14,8.4
23/05/2023,207.5,49287301.0,0.1024,22132.0,0.09325,29512.0,3.853,0.214,24710.0,129803.0,142.6,33785682.0,17.7,0.01753,5809.0,1307.0,0.6824,1.916,457.9,0.7791,241573.0,4285.0,5.744,1939570.0,19.72,5954640.0,13872.0,0.7263,19.1,1.57,128523.0,16.91,1664676.0,15.04,1711058.0,6.262,1498258.0,19.3,12.76,7.8
24/05/2023,208.4,134468656.0,0.05642,26102.0,0.04539,52391.0,1.835,0.1019,11056.0,122210.0,134.3,80600823.0,42.78,0.04236,129177.0,153.7,0.6606,0.2327,228.8,0.3893,576941.0,3338.0,4.487,9382913.0,14.95,19142177.0,22604.0,0.7239,31.23,3.399,244269.0,16.83,1384120.0,14.69,1223213.0,8.492,4581695.0,20.0,12.9,7.9
25/05/2023,212.0,91658600.0,0.07062,15341.0,0.04557,26569.0,1.823,0.1013,8036.0,121173.0,133.1,55544656.0,164.1,0.2136,215186.0,1919.0,0.6475,2.963,233.1,0.3966,427932.0,4228.0,5.705,5536508.0,14.44,12715534.0,16397.0,0.7071,23.19,2.724,298980.0,12.26,1516510.0,10.31,1219483.0,27.65,10386738.0,20.0,14.59,8.1
26/05/2023,216.5,39902978.0,0.08748,7157.0,0.04848,12036.0,1.825,0.1014,6959.0,123134.0,135.3,24391146.0,31.84,0.03153,8845.0,247.5,0.6589,0.3757,2128.0,4.623,1032855.0,3857.0,5.221,1364821.0,12.02,2810229.0,23508.0,0.7512,31.3,3.048,309646.0,8.956,1473460.0,10.82,1738716.0,17.37,2803883.0,18.7,14.97,9.4
27/05/2023,203.7,49055128.0,0.1152,11335.0,0.1422,85274.0,1.783,0.09907,8669.0,113886.0,125.1,30170172.0,29.57,0.02928,24481.0,325.6,0.6605,0.4931,1969.0,4.399,1410936.0,2422.0,3.271,1524138.0,11.6,4656125.0,28788.0,0.789,36.49,4.85,478770.0,14.96,1303648.0,9.069,910051.0,14.08,3558655.0,18.8,11.38,7.0
28/05/2023,211.7,25702516.0,0.1247,9792.0,0.04155,9850.0,3.771,0.2095,14304.0,126914.0,139.4,17058908.0,0.0,0.0,0.0,338.5,0.6805,0.4975,1001.0,2.236,406951.0,969.4,1.28,287183.0,8.167,1393062.0,23056.0,0.7176,32.13,9.508,919216.0,12.85,1096873.0,8.065,698957.0,20.84,2447218.0,17.2,11.69,6.8
29/05/2023,208.3,24410628.0,0.0874,3482.0,0.1083,22301.0,1.915,0.1064,4387.0,122165.0,134.2,16411703.0,10.87,0.01077,2932.0,1959.0,0.7135,2.745,1448.0,3.217,611822.0,1600.0,2.083,504266.0,7.767,1411519.0,17055.0,0.7159,23.82,4.061,126837.0,14.9,406551.0,10.22,438998.0,29.63,3120015.0,21.0,14.5,9.9
30/05/2023,207.9,103953231.0,0.1928,19356.0,0.1263,241731.0,1.83,0.1017,5948.0,129051.0,141.8,68939608.0,29.04,0.02875,100327.0,2835.0,0.7416,3.824,2946.0,6.555,3520687.0,2141.0,2.816,4978981.0,11.15,14551800.0,15076.0,0.7021,21.47,4.066,310425.0,14.5,1323095.0,10.09,863014.0,17.89,7200301.0,21.1,14.54,9.0
31/05/2023,208.5,24148906.0,0.06323,5970.0,0.09368,19086.0,1.791,0.09952,6778.0,132353.0,145.4,17162470.0,0.0,0.0,0.0,3513.0,0.7711,4.556,1839.0,4.079,601731.0,0.0,0.0,0.0,8.007,1258523.0,17993.0,0.6158,29.22,4.089,286916.0,11.64,736111.0,7.856,607654.0,18.41,2088153.0,20.6,15.28,10.0
01/06/2023,206.9,29184334.0,0.09417,4988.0,0.08179,20983.0,1.826,0.1014,4778.0,131875.0,144.8,21669855.0,1.094,0.001083,71.64,1788.0,0.7091,2.522,1603.0,3.481,890692.0,458.3,0.6328,181208.0,10.17,2399132.0,13657.0,0.6995,19.53,5.819,372160.0,10.11,610304.0,12.59,793050.0,17.98,1590164.0,19.3,16.29,14.4
02/06/2023,196.5,29087875.0,0.1177,12618.0,0.08177,14140.0,1.798,0.09989,3335.0,143382.0,157.5,23473091.0,0.0,0.0,0.0,4648.0,0.7097,6.549,2589.0,5.606,1007152.0,223.5,0.3086,86163.0,11.85,2189057.0,8349.0,0.7219,11.56,0.935,82694.0,12.62,1136634.0,10.32,986192.0,5.838,841276.0,19.4,15.88,12.2
03/06/2023,182.5,19802608.0,0.08323,7308.0,0.092,17315.0,2.524,0.1402,9785.0,133297.0,146.4,16169892.0,0.0,0.0,0.0,2916.0,0.7863,3.709,104.3,0.1774,41675.0,0.0,0.0,0.0,2.772,395976.0,14149.0,0.8764,16.14,2.662,217323.0,13.06,1089867.0,13.61,1104117.0,6.997,685446.0,21.7,17.19,14.4
04/06/2023,186.8,15929512.0,0.09993,5113.0,0.05285,6197.0,6.184,0.3436,21665.0,116817.0,128.3,11079431.0,0.0,0.0,0.0,3554.0,0.7197,4.939,2.525,0.004296,354.2,0.0,0.0,0.0,3.336,337877.0,19013.0,0.829,22.94,1.274,99134.0,6.957,591404.0,9.169,749361.0,27.79,2298634.0,18.3,16.99,15.8
05/06/2023,199.4,17971305.0,0.05391,3984.0,0.03919,5207.0,6.234,0.3463,10978.0,130142.0,142.9,13018471.0,0.0,0.0,0.0,3663.0,0.6919,5.294,1360.0,3.039,319911.0,0.04317,5.516e-05,4.849,7.203,770768.0,12634.0,0.6993,18.07,0.0,0.0,7.91,750547.0,4.25,402494.0,28.94,2409885.0,18.4,15.96,14.2
06/06/2023,202.1,23359375.0,0.06596,6912.0,0.07241,17416.0,8.584,0.4769,38676.0,126304.0,138.7,15959223.0,34.08,0.03374,3160.0,235.6,0.7565,0.3115,1847.0,4.046,588338.0,248.3,0.3429,89969.0,11.98,1713095.0,19834.0,0.6886,28.8,0.3355,32479.0,9.477,1072079.0,7.682,780549.0,10.6,993255.0,19.1,15.74,13.7
07/06/2023,194.7,16154516.0,0.03983,2594.0,0.02712,3571.0,11.91,0.6616,70617.0,121653.0,133.6,11277374.0,19.85,0.01965,1374.0,1651.0,0.7427,2.224,2857.0,6.382,549096.0,0.0,0.0,0.0,10.46,966599.0,17872.0,0.6364,28.08,0.1492,13104.0,12.8,694653.0,7.237,378146.0,10.88,900848.0,20.2,16.04,12.1
08/06/2023,210.5,21352986.0,0.07874,6314.0,0.06692,10073.0,11.76,0.6534,48711.0,128301.0,140.9,14234084.0,0.0,0.0,0.0,2647.0,0.6856,3.861,1191.0,2.661,304554.0,0.0,0.0,0.0,13.1,1429996.0,16326.0,0.6789,24.05,0.6036,60938.0,6.822,839773.0,7.987,804154.0,25.44,2569318.0,17.6,14.87,12.2
09/06/2023,203.5,17829564.0,0.1036,4503.0,0.07948,13568.0,11.89,0.6603,69101.0,122105.0,134.1,12617903.0,0.0,0.0,0.0,3212.0,0.6951,4.621,1399.0,3.126,414471.0,225.2,0.3109,53009.0,11.09,1285004.0,14610.0,0.6514,22.43,1.671,29178.0,13.53,285717.0,9.907,258923.0,26.9,2025627.0,20.2,14.41,10.3
10/06/2023,195.3,18646062.0,0.09482,1760.0,0.06974,11308.0,11.97,0.6652,116884.0,124626.0,136.9,14003044.0,0.0,0.0,0.0,915.5,0.7731,1.184,1793.0,3.959,531070.0,0.0,0.0,0.0,9.565,1161161.0,16489.0,0.7066,23.34,3.592,86804.0,15.54,315128.0,13.82,427960.0,8.858,881088.0,18.4,13.0,9.1
11/06/2023,191.6,21201592.0,0.08097,5920.0,0.05425,9785.0,12.09,0.6718,48361.0,124476.0,136.7,15633905.0,0.0,0.0,0.0,831.7,0.7886,1.055,2595.0,5.678,745175.0,0.0,0.0,0.0,10.91,1402565.0,18112.0,0.8373,21.63,1.543,78071.0,15.06,884237.0,13.63,934387.0,3.827,395927.0,18.1,12.0,7.5
12/06/2023,198.0,24069602.0,0.01904,2062.0,0.02119,4551.0,15.99,0.8883,34473.0,129162.0,141.8,17249319.0,4.941,0.004892,2873.0,2814.0,0.7466,3.769,1798.0,3.962,589553.0,0.0,0.0,0.0,13.87,2389026.0,17012.0,0.681,24.98,0.4652,43942.0,11.66,1068987.0,7.568,724105.0,9.309,968740.0,19.1,13.14,7.6
13/06/2023,208.6,24197858.0,0.06946,6260.0,0.06435,13730.0,16.27,0.9042,84443.0,132891.0,145.9,17101202.0,0.0,0.0,0.0,4524.0,0.7126,6.348,2270.0,5.071,630475.0,0.0,0.0,0.0,11.84,1548514.0,11891.0,0.6149,19.34,0.2653,21692.0,10.84,997451.0,9.107,873932.0,23.41,2605472.0,20.2,15.19,11.7
14/06/2023,212.1,19237286.0,0.1176,4275.0,0.07957,17690.0,15.79,0.8771,81164.0,126063.0,138.4,13110932.0,0.0,0.0,0.0,1778.0,0.6496,2.737,1253.0,2.763,414286.0,0.0,0.0,0.0,8.751,1160046.0,14579.0,0.6605,22.08,3.085,86831.0,14.77,498135.0,11.59,419122.0,31.04,2474657.0,18.4,13.78,10.4
15/06/2023,216.2,21627196.0,0.0912,6148.0,0.0875,14446.0,14.85,0.8249,68789.0,131820.0,144.8,14696994.0,0.0,0.0,0.0,570.0,0.7356,0.7749,1345.0,2.9,392482.0,0.0,0.0,0.0,12.81,1528952.0,18352.0,0.6413,28.62,0.8027,59878.0,14.44,1063595.0,9.39,679131.0,18.29,1718116.0,18.7,12.73,8.0
16/06/2023,212.6,18744450.0,0.05754,3913.0,0.04418,5175.0,12.61,0.7005,86076.0,129678.0,142.4,12999011.0,0.0,0.0,0.0,560.8,0.7652,0.7328,930.6,2.078,193081.0,0.0,0.0,0.0,12.85,1339325.0,19308.0,0.5883,32.82,0.9623,57819.0,15.1,716375.0,13.09,684744.0,9.7,849019.0,18.7,12.75,8.1
17/06/2023,201.2,21058244.0,0.04456,3436.0,0.03214,4196.0,11.74,0.652,54860.0,119835.0,131.6,14199253.0,0.0,0.0,0.0,1271.0,0.7032,1.808,2.112,0.003593,385.5,82.73,0.1142,16600.0,10.96,1401095.0,17991.0,0.623,28.88,0.8726,29462.0,15.45,773306.0,14.36,998165.0,16.87,1660853.0,18.2,12.63,7.9
18/06/2023,202.4,18551571.0,0.1156,-593.1,0.09444,23535.0,10.8,0.6002,37963.0,112888.0,124.0,12518342.0,0.0,0.0,0.0,1052.0,0.7,1.503,1.808,0.003076,264.3,1214.0,1.676,397034.0,13.25,2259196.0,19365.0,0.6597,29.36,2.319,-52340.0,13.92,-57232.0,11.07,69433.0,24.29,1730019.0,19.1,12.42,7.0
19/06/2023,225.9,40457211.0,0.1127,7674.0,0.07979,31113.0,10.84,0.6024,49549.0,134364.0,147.6,26987099.0,75.77,0.1052,29235.0,1951.0,0.6432,3.033,1184.0,2.608,673654.0,982.4,1.341,627013.0,17.65,5582987.0,14800.0,0.6835,21.66,1.002,48594.0,14.26,745529.0,10.22,573567.0,27.48,4162730.0,17.4,11.08,6.1
