date,au.nem.nsw1.demand.energy (GWh),au.nem.nsw1.demand.market_value (AUD),au.nem.nsw1.fuel_tech.coal_black.emissions (tCO2e),au.nem.nsw1.fuel_tech.coal_black.energy (GWh),au.nem.nsw1.fuel_tech.coal_black.market_value (AUD),au.nem.nsw1.fuel_tech.distillate.emissions (tCO2e),au.nem.nsw1.fuel_tech.distillate.energy (GWh),au.nem.nsw1.fuel_tech.distillate.market_value (AUD),au.nem.nsw1.fuel_tech.exports.emissions (tCO2e),au.nem.nsw1.fuel_tech.exports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.exports.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ccgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.market_value (AUD),au.nem.nsw1.fuel_tech.gas_ocgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ocgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ocgt.market_value (AUD),au.nem.nsw1.fuel_tech.hydro.energy (GWh),au.nem.nsw1.fuel_tech.hydro.market_value (AUD),au.nem.nsw1.fuel_tech.imports.emissions (tCO2e),au.nem.nsw1.fuel_tech.imports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.imports.energy (GWh),au.nem.nsw1.fuel_tech.pumps.energy (GWh),au.nem.nsw1.fuel_tech.pumps.market_value (AUD),au.nem.nsw1.fuel_tech.solar_rooftop.energy (GWh),au.nem.nsw1.fuel_tech.solar_rooftop.market_value (AUD),au.nem.nsw1.fuel_tech.solar_utility.energy (GWh),au.nem.nsw1.fuel_tech.solar_utility.market_value (AUD),au.nem.nsw1.fuel_tech.wind.energy (GWh),au.nem.nsw1.fuel_tech.wind.market_value (AUD),au.nem.nsw1.temperature_max (C),au.nem.nsw1.temperature_mean (C),au.nem.nsw1.temperature_min (C)
22/05/2020,210,14181564,151203,164.3,10695602,0.04166,0.00005901,5.051,1679,0.7944,2.114,4075,9.032,612856,0,0,0,1.187,90336,14657,0.8232,17.81,0,0,5.13,372278,3.712,283434,16.19,997145,15.9,12.4,8.9,0.09349,23886,0.0892,45602,0,0,0
23/05/2020,195.3,8463041,144579,157.1,6691703,0,0,0,208,0.809,0.2571,1107,2.472,109610,0,0,0,1.461,63889,14526,0.8669,16.76,0.7809,31363,4.73,205216,3.44,147349,14.54,612387,17.7,14.35,11,0.08751,19328,0.0678,26733,0,0,0
24/05/2020,188.5,8093207,138583,150.5,7130140,0.00173,0.000002451,0.08874,222.7,0.8251,0.2699,1.688,0.002872,151.8,0,0,0,0.7443,70364,15855,0.8051,19.69,2.215,80942,5.683,204363,4.417,162876,13.61,603706,17.2,15.45,13.7,0.08819,17369,0.07981,26840,0,0,0
25/05/2020,207.4,9952017,153884,167.1,8658615,0.02794,0.00003957,1.933,377.8,0.8217,0.4598,1057,2.343,172683,0,0,0,0.9671,103451,18923,0.8239,22.97,0.01074,412.1,5.161,207864,4.918,197736,9.708,452937,15.5,14.4,13.3,0.1056,30667,0.08643,31685,0,0,0
26/05/2020,203.5,9289412,158950,172.6,7870285,0.02856,0.00004045,1.819,482.9,0.8456,0.5711,1048,2.315,150499,441.6,0.5643,40770,0.9952,74506,14854,0.8108,18.32,1.188,42915,5.68,214092,2.922,110386,6.532,283741,20,16.75,13.5,0.1104,34971,0.09674,39126,0,0,0
27/05/2020,196.7,10018566,152073,165,7951955,0.01068,0.00001513,0.7608,357.9,0.8764,0.4084,1518,3.366,226740,244.2,0.3121,38202,1.279,103581,17819,0.8016,22.23,0,0,6.265,233676,2.998,113317,2.158,97051,20.5,16.05,11.6,0.09083,26853,0.07925,27267,0,0,0
28/05/2020,194.6,11191629,155743,168.9,9457136,0,0,0,3078,0.8661,3.554,3380,7.461,485440,252.3,0.3224,59181,0.8958,136477,12023,0.8145,14.76,0,0,8.368,346787,3.559,146544,2.414,153008,22.7,16.9,11.1,0.1041,13582,0.07665,28163,0,0,0
29/05/2020,200.9,9838202,160256,173.5,8445326,0,0,0,1430,0.8925,1.602,1181,2.587,180384,177.2,0.2264,29778,0.9114,71470,13178,0.779,16.92,0.03612,1387,6.181,243346,3.959,163613,4.532,207770,15.7,13.65,11.6,0.202,85901,0.1704,171036,0,0,0
30/05/2020,186.4,6903473,127506,138.3,5020408,0,0,0,0,0,0,2.623,0.004462,157.8,0,0,0,0.5771,27108,22376,0.7633,29.31,3.176,98285,8.052,228178,3.871,109788,14.49,505102,20.6,15.65,10.7,0.173,41158,0.1507,65141,0,0,0
31/05/2020,178.4,6772477,121984,132.3,4844014,0,0,0,8.516,0.84,0.01014,725.4,1.62,77176,0,0,0,0.2081,11237,21896,0.8558,25.58,0,0,6.165,183557,2.707,82645,16.13,553110,22.3,17.55,12.8,0.1479,54908,0.1253,60972,0,0,0
01/06/2020,195.4,7139243,138421,150.2,5432410,0.0001239,0.0000001755,0.00806,601.6,0.7568,0.795,745.2,1.664,66406,0.05127,0.00006552,2.251,1.342,53119,12813,0.8145,15.73,0.8631,22931,6.951,250248,2.105,75490,25.2,898376,22.6,18.5,14.4,0.1852,98669,0.1577,217707,0,0,0
02/06/2020,218.6,9765989,155315,168.4,8070029,0,0,0,145.8,0.8041,0.1813,926.7,2.061,127661,0,0,0,2.108,158393,19894,0.8388,23.72,0.4459,6074,6.018,249846,2.27,105610,20.17,905954,14.9,11.35,7.8,0.1766,96699,0.1451,96165,0,0,0
03/06/2020,209.1,9795494,157216,170.1,8128534,0.003143,0.000004452,0.1706,1283,0.816,1.573,1199,2.678,178062,2039,2.606,135368,1.246,119045,13692,0.8273,16.55,0.7661,25532,8.361,306868,2.637,103586,15.15,650943,18.7,13.4,8.1,0.1231,42242,0.1153,49130,0,0,0
04/06/2020,212.8,11068462,167179,181.1,9228292,0.1054,0.0001494,6.358,453.4,0.8544,0.5306,1403,3.114,229348,0,0,0,2.401,231168,14515,0.8493,17.09,0,0,7.743,299825,3.702,146255,6.104,278260,17,13.55,10.1,0.1032,15563,0.0873,32384,0,0,0
05/06/2020,211.7,12804778,168138,182.7,11473355,0.06343,0.00008985,6.902,863.2,0.847,1.019,1379,3.017,252445,112.1,0.1432,7412,2.495,279504,13596,0.8283,16.41,0.05957,2732,8.677,381561,3.886,175477,4.178,251536,19.4,13.25,7.1,0.09965,31843,0.08614,33567,0,0,0
06/06/2020,199.5,8784321,169569,184.3,7996871,0.03081,0.00004364,1.866,3461,0.8613,4.018,972.7,2.166,108817,0,0,0,0.1767,9298,9576,0.8062,11.88,1.943,79178,8.53,337757,3.802,154429,1.51,67606,19.7,13.55,7.4,0.129,38949,0.1108,44508,0,0,0
07/06/2020,202.2,10970139,152713,165.8,8981387,0.03776,0.00005348,2.314,635.6,0.8621,0.7373,1720,3.779,300874,0,0,0,2.61,214569,20148,0.8932,22.56,3.831,155943,6.074,262982,3.38,152904,4.965,254362,17.2,12.75,8.3,0.1552,57304,0.1299,71240,0,0,0
08/06/2020,194.9,13067140,142916,155.1,10724031,0.1444,0.0002046,10.16,335.9,0.8338,0.4028,1555,3.399,381205,0,0,0,0.9143,142892,22372,0.8619,25.96,3.357,154159,7.653,360818,3.91,185463,6.213,425805,17.3,13.25,9.2,0.1441,52085,0.1028,53205,0,0,0
09/06/2020,210.6,27199665,143336,155.9,52965097,0.1691,0.0002395,14.89,272.3,0.8288,0.3285,4118,8.976,3951284,2049,2.618,1257250,3.826,8103491,20965,0.8389,24.99,1.737,77935,6.158,381078,3.61,230648,11.17,2561295,19.8,15.25,10.7,0.1704,85834,0.16,120814,0,0,0
10/06/2020,211,25753193,147967,160.9,13393173,0.05473,0.00007753,6.269,564.6,0.8601,0.6565,3993,8.732,809677,913.7,1.168,162610,4.031,481053,24698,0.8522,28.98,1.649,74640,3.662,305161,2.567,224099,5.448,378743,16.1,14,11.9,0.1235,43594,0.1099,53647,0,0,0
11/06/2020,203.3,15687442,153707,167.2,12021861,0.04468,0.00006329,6.893,2278,0.8495,2.682,3592,7.884,659093,1675,2.14,179301,0.8355,107456,19405,0.8378,23.16,2.141,109989,7.158,416011,2.978,184236,1.895,125546,0,0,13.4,0.1763,57820,0.1369,73674,0,0,0
12/06/2020,208.6,9840277,147297,160.2,7377987,0.005379,0.000007619,0.3934,1216,0.8361,1.454,3431,7.639,371346,0,0,0,0.2364,13115,24058,0.8367,28.75,0.4875,17884,4.88,242727,3.384,173247,9.919,425299,16.2,14.05,11.9,0.1721,61602,0.1972,428002,0,0,0
13/06/2020,189.3,6847778,123130,134,4759669,25.19,0.03569,1344,9.29,0.7932,0.01171,2.25,0.003829,130.1,0,0,0,0.2946,12241,32374,0.8203,39.47,1.475,41853,6.123,224688,2.239,81725,13.44,461590,19.8,15.45,11.1,0.04615,13821,0.03931,11791,0,0,0
14/06/2020,183.7,6230298,113380,123.3,4405658,0.004195,0.000005942,0.2201,0,0,0,1.702,0.002895,93.52,0,0,0,1.462,69541,28161,0.839,33.56,1.147,25776,6.234,196053,3.208,105332,22.4,734108,21.8,17.2,12.6,0.006448,1913,0,0,0,0,0
15/06/2020,202.4,6857018,132088,143.7,4912316,0.01224,0.00001734,0.6457,0,0,0,911.9,2.037,87567,0,0,0,2.849,124661,31046,0.831,37.36,0,0,7.987,275539,3.499,119833,13.05,415298,20.6,14.7,8.8,0.04004,10060,0.001356,359.6,0,0,0
16/06/2020,202.9,7983740,133272,145.2,6312463,0.005419,0.000007675,0.2778,310,0.8026,0.3863,1177,2.617,165454,0,0,0,2.828,180632,28912,0.8248,35.06,0,0,8.003,259876,3.503,114967,14.4,609214,21.5,15.9,10.3,0.004124,955.4,0.002858,812.3,0,0,0
17/06/2020,213.5,12870053,157839,171.9,10479459,0.0006636,0.00000094,0.06686,2159,0.8192,2.636,2897,6.383,483823,212.6,0.2717,11817,4.268,431995,17200,0.8203,20.97,0,0,5.496,236304,3.816,162499,8.587,494249,17.4,14.05,10.7,0.01228,2587,0.002487,662.1,0,0,0
18/06/2020,204.8,7822047,142008,154.6,5787765,0.01389,0.00001968,0.8279,1397,0.7629,1.831,757.5,1.691,78791,0,0,0,8.955,362466,19741,0.8483,23.27,0,0,6.471,217235,3.931,135211,14.23,502306,19.9,15.85,11.8,0.07031,18247,0.03353,10039,0,0,0
19/06/2020,204.7,7097122,140309,152.8,5375347,0.0002277,0.0000003225,0.01071,896.9,0.7794,1.151,768.1,1.715,70334,0,0,0,11.72,427303,18912,0.8044,23.51,0,0,7.148,241180,3.104,107253,12.99,428986,20.1,14.6,9.1,0.04132,11077,0.02727,6379,0,0,0
20/06/2020,191.1,6974781,135147,147.1,5327585,0.0008264,0.00000117,0.04095,1937,0.7814,2.479,831,1.856,75203,0,0,0,11.01,412288,18450,0.8563,21.55,0.9647,33594,6.479,215256,2.85,97930,9.416,332118,21.8,15.4,9,0.03375,8755,0.0002211,66.34,0,0,0
21/06/2020,193.2,6612105,133954,145.8,4976890,0.007967,0.00001128,0.4084,4912,0.7537,6.517,954.2,2.131,85883,0,0,0,10.56,377864,18819,0.8088,23.27,1.117,35800,5.23,172048,3.29,111116,14.66,481649,19.3,14.3,9.3,0.002266,679.9,0.000177,53.09,0,0,0
22/06/2020,217.1,9334147,156537,170.5,6856139,0.001942,0.000002751,0.1255,2975,0.7534,3.949,786.1,1.756,78519,0,0,0,15.08,626365,13725,0.8603,15.95,0,0,6.255,243613,2.314,90828,15.55,616644,17.8,13.45,9.1,0.1179,30033,0.1535,70267,0,0,0
23/06/2020,224.6,10168357,163460,177.5,8003629,0.008195,0.00001161,0.4858,5839,0.7502,7.783,952.1,2.123,146468,0,0,0,15.48,793917,13886,0.7984,17.39,0,0,6.684,255553,2.089,80868,17.96,782159,17.4,12.6,7.8,0.1895,61676,0.1557,73131,0,0,0
24/06/2020,220.5,10869507,167922,182.5,8782685,0.0126,0.00001785,0.8828,6799,0.7883,8.624,1022,2.273,163572,106.8,0.1364,28027,13.24,726900,12453,0.771,16.15,0,0,6.155,248704,2.151,87624,12.8,547337,18.8,13.3,7.8,0.1327,16197,0.101,34946,0,0,0
25/06/2020,214.5,8666840,156322,169.8,6601172,0.06768,0.00009586,3.699,1961,0.7851,2.498,1126,2.516,112361,150.5,0.1924,8924,14.4,580682,17218,0.8495,20.27,0,0,6.843,249171,2.036,73983,7.998,311503,19.7,14.6,9.5,0.1384,27859,0.118,45186,0,0,0
26/06/2020,214.8,9858851,167853,182,7816699,0.05381,0.00007621,3.952,4587,0.791,5.799,2471,5.519,247426,0,0,0,10.12,458211,12280,0.8051,15.25,0,0,7.664,282969,4.736,176552,3.216,137540,19.3,13.9,8.5,0.1357,59410,0.1305,122427,0,0,0
27/06/2020,205.9,8121491,161952,175.3,6717015,0.01765,0.000025,0.961,3958,0.8161,4.85,627.2,1.4,60566,0,0,0,8.066,306183,12921,0.8249,15.66,0.2885,10802,5.927,212971,4.397,161678,6.013,223558,16.6,13.05,9.5,0.1127,43802,0.0949,44563,0,0,0
28/06/2020,201.5,9015965,156188,169,7617543,0.0868,0.0001229,5.036,3225,0.8206,3.93,790.2,1.765,136006,0,0,0,8.276,409679,13487,0.8728,15.45,0.9583,31844,6.529,211184,4.958,172096,6.099,243148,16.2,12.65,9.1,0.1143,42899,0.0983,45567,0,0,0
29/06/2020,216.1,8418621,164818,178.5,6760373,0.1762,0.0002495,9.102,1128,0.8095,1.393,778.3,1.738,83034,0,0,0,9.275,382594,13757,0.8655,15.9,0,0,6.634,239122,4.989,180830,7.227,243690,16.8,13.15,9.5,0.1455,57608,0.1086,47351,0,0,0
30/06/2020,216.1,7800025,158017,171,6104604,0.2228,0.0003155,10.2,320.9,0.8109,0.3957,758.5,1.694,75351,0,0,0,10.38,394491,16445,0.8429,19.51,0.2781,9143,7.621,242093,3.379,114787,10.76,347732,18.8,13.65,8.5,0.1286,53996,0.1315,52950,0,0,0
01/07/2020,208.6,7438079,151556,164,5904861,0.069,0.00009774,3.38,939.3,0.7903,1.189,1328,2.966,117908,0,0,0,5.169,211404,15294,0.851,17.97,0,0,7.713,207833,4.265,126087,15.61,523727,22.8,15.35,7.9,0.1075,41492,0.09242,33847,0,0,0
02/07/2020,202.3,7166963,150081,162.5,5803896,0.05581,0.00007905,2.777,1030,0.7739,1.331,39.37,0.08691,3071,0,0,0,3.923,162479,11865,0.8172,14.52,0.7155,11327,7.417,263563,4.329,152644,18.47,612574,22.9,17.05,11.2,0.1243,27791,0.1062,34611,0,0,0
03/07/2020,204.4,7609543,157031,170.2,6407753,0.1097,0.0001553,5.629,4305,0.7722,5.576,1.605,0.00273,98.76,0,0,0,4.974,200043,10598,0.8095,13.09,0,0,7.712,279510,4.555,170312,17.3,646183,18.7,14.55,10.4,0.1214,26003,0.1044,36849,0,0,0
04/07/2020,202.1,7613038,156241,169.2,6263009,0.1516,0.0002148,7.631,5141,0.7801,6.59,700.1,1.564,64222,0,0,0,1.255,48780,9098,0.7458,12.2,0,0,7.788,286269,4.174,153498,20.56,746622,17.1,12.9,8.7,0.1412,37388,0.1285,57952,0,0,0
05/07/2020,197.6,7208560,154681,167.4,6029186,0.06424,0.00009099,2.821,4547,0.7983,5.695,1013,2.263,99236,0,0,0,0.3051,12632,10615,0.7396,14.35,0,0,7.727,237049,2.862,86174,16.25,537782,19.1,13.8,8.5,0.1445,57234,0.1239,68269,0,0,0
06/07/2020,215.7,12032343,176348,191.1,9996603,0.2469,0.0003497,15.74,3448,0.8537,4.038,1364,2.979,244053,0,0,0,1.044,89887,10381,0.7735,13.42,0,0,7.642,291879,4.508,178151,6.851,324532,19.3,13.55,7.8,0.1194,24594,0.09812,33306,0,0,0
07/07/2020,218.9,10692443,182111,197.4,9700324,0.2897,0.0004104,20,3859,0.8596,4.489,1019,2.222,126904,421.1,0.5381,30645,0.8025,49816,9979,0.7797,12.8,0,0,6.572,325254,3.714,190644,6.125,277333,16.9,13.55,10.2,0.1296,36530,0.1103,45685,0,0,0
08/07/2020,218.8,10264514,177010,191.7,8868625,0.2189,0.0003101,12.99,4694,0.8335,5.631,1440,3.186,171651,1199,1.532,74761,2.949,146312,9050,0.7848,11.53,0,0,5.418,246016,4.8,217599,8.943,381664,17.6,14.25,10.9,0.1193,43857,0.1026,53358,0,0,0
09/07/2020,215.8,10216109,174675,189.4,8924884,0.1434,0.0002031,8.936,4123,0.8241,5.003,3223,7.2,350904,586.2,0.7491,29915,3.303,169723,6230,0.7803,7.984,0.3522,14829,7.428,297356,3.914,158828,8.414,384937,17.9,13.2,8.5,0.09615,21926,0.07242,34843,0,0,0
10/07/2020,215.4,10248527,175526,190.1,9011414,0.01086,0.00001538,0.6189,3665,0.8372,4.378,3213,7.179,351428,454,0.5801,26926,2.569,126227,6913,0.7624,9.067,0.7059,26523,4.572,215151,2.318,108123,8.137,352359,17.7,13.9,10.1,0.1739,61487,0.1651,121655,0,0,0
11/07/2020,202.6,9547148,170277,184.8,8499326,0.0496,0.00007025,3.117,4078,0.8631,4.724,1636,3.656,184541,0,0,0,1.645,80102,7449,0.7417,10.04,0,0,3.766,172064,2.281,102417,5.044,224273,15.9,13.5,11.1,0.16,99063,0.07749,58295,0,0,0
12/07/2020,197.9,9725103,168632,182.8,8530757,0.1139,0.0001613,7.108,5596,0.8573,6.528,1105,2.467,134685,0,0,0,5.596,287799,5880,0.7864,7.477,0.7342,30570,5.833,262684,2.635,119452,3.58,161951,18.8,14.05,9.3,0.1048,47000,0.135,76204,0,0,0
13/07/2020,212.9,11459341,174482,189.1,10145997,0.1088,0.0001541,7.31,5494,0.828,6.635,1254,2.79,206263,0,0,0,7.088,511924,7736,0.7463,10.37,1.009,28428,6.656,315630,2.786,133056,7.431,392478,18.4,13.45,8.5,0.1079,56364,0.09717,97869,0,0,0
14/07/2020,225.4,11324361,178563,193.6,9385693,0.118,0.0001672,7.912,7620,0.7831,9.731,1443,3.168,187639,0,0,0,8.61,479567,5953,0.7361,8.088,0.5532,22434,5.448,233911,3.884,170981,17.97,844669,15.9,13.1,10.3,0.1833,82570,0.1479,98256,0,0,0
15/07/2020,220.4,11862477,175330,190.6,9656835,0.1444,0.0002045,10.27,5264,0.8087,6.509,1290,2.818,173113,662.5,0.8465,36967,5.445,315787,7814,0.7602,10.28,0.6125,29464,6.618,293570,5.025,228412,12.12,607010,15,12.95,10.9,0.1222,34317,0.1018,41692,0,0,0
16/07/2020,219.3,12639779,176388,191.7,10627496,0.1376,0.0001949,11.45,3803,0.8362,4.548,1373,2.979,184772,234.6,0.2997,14281,2.773,194721,9794,0.7584,12.91,0.5021,22242,7.005,332092,4.296,209855,9.155,507682,15.3,12.3,9.3,0.09891,10632,0.07912,26823,0,0,0
17/07/2020,217.3,11900395,172842,187.9,10120472,0.07635,0.0001081,5.52,5133,0.8448,6.076,1074,2.399,182703,199,0.2543,33361,4.22,264916,14827,0.7526,19.7,0,0,6.143,254157,5.351,222411,3.775,192344,15.1,12.95,10.8,0.1745,46260,0.1234,62918,0,0,0
18/07/2020,200.8,8320266,154697,168.1,6969983,0.1575,0.0002231,8.66,4647,0.7907,5.878,1.631,0.002775,114.6,0,0,0,7.348,309224,15467,0.7647,20.23,3.214,123425,7.06,246529,4.489,163391,6.714,270680,18.1,13.8,9.5,0.1858,63256,0.162,95731,0,0,0
19/07/2020,191.4,5984892,130351,141.3,4413412,0.07732,0.0001095,3.252,1488,0.7796,1.908,1.643,0.002796,86.97,0,0,0,5.204,218970,18044,0.7947,22.71,0.8639,261.3,8.403,79070,5.326,56047,18.93,557866,20.7,14.15,7.6,0.175,58297,0.1559,77324,0,0,0
20/07/2020,208.4,9508182,148911,161.6,8615475,0.05587,0.00007914,4.232,5446,0.7414,7.345,1190,2.659,183910,0,0,0,6.07,479468,14424,0.7701,18.73,0,0,9.335,296480,5.771,181016,21.06,1067195,19.4,14.65,9.9,0.09392,28429,0.08558,35646,0,0,0
21/07/2020,219.4,16697808,166433,181.2,13437339,0.00007634,0.0000001081,0.008415,5510,0.8073,6.825,3433,7.545,657841,270.1,0.3729,69598,11.26,1348786,10725,0.8127,13.2,0,0,8.926,413169,4.973,222760,8.024,517325,17.4,12.6,7.8,0.1198,25823,0.09773,49234,0,0,0
22/07/2020,219.7,16863705,172434,188.1,14034146,0.04546,0.0000644,5.906,6745,0.806,8.369,3622,7.984,688331,190.7,0.2634,21823,11.26,1283510,7434,0.8206,9.06,0.1825,7325,7.543,361518,4.506,215800,7.074,484215,20,13.5,7,0.1704,41832,0.1399,54387,0,0,0
23/07/2020,218.2,18948479,167113,182.2,16280181,0.02143,0.00003036,3.557,3918,0.831,4.715,3656,8.022,874645,920.8,1.203,109700,7.401,1286262,12660,0.8163,15.51,0.5552,22939,8.469,419841,4.985,258647,3.778,271264,20.1,13.7,7.3,0.1326,22435,0.112,42920,0,0,0
24/07/2020,214.9,11350136,158340,172.6,9933470,0.001695,0.0000024,0.1026,2296,0.7747,2.964,3721,8.289,483522,0,0,0,6.96,599828,11458,0.8294,13.81,1.455,52630,8.224,317558,5.49,212010,10.88,554489,19,13.55,8.1,0.1339,33720,0.1056,42034,0,0,0
25/07/2020,205.7,10298297,160632,175.1,8030374,0,0,0,4961,0.8142,6.093,556,1.231,66484,0,0,0,1.992,107984,13952,0.8133,17.16,1.179,48826,4.829,207879,2.615,118463,13.89,621949,18,13.65,9.3,0.1578,30029,0.1372,41421,0,0,0
26/07/2020,206.9,10860261,160193,174.6,9169336,0,0,0,6485,0.826,7.852,36.22,0.06162,6736,0,0,0,3.828,293078,17449,0.7994,21.83,0.9475,35837,1.876,92788,1.943,95791,12.69,656606,16.5,13.15,9.8,0.1736,22569,0.1474,55434,0,0,0
27/07/2020,220.2,9536497,156193,170.2,7395663,0.008453,0.00001197,0.4453,1966,0.7506,2.619,1222,2.722,123929,0,0,0,7.499,377406,10628,0.8088,13.14,1.229,38768,3.668,161220,2.378,105610,26.9,1138478,16.3,14.9,13.5,0.1507,34205,0.1325,60828,0,0,0
28/07/2020,211.7,9610861,154184,168,7998317,0.203,0.0002875,12.83,4298,0.7789,5.518,1343,2.971,185592,0,0,0,4.474,246487,17408,0.7739,22.49,0,0,6.212,240348,4.733,187333,14.65,626861,18.4,15.35,12.3,0.1295,30411,0.1114,47016,0,0,0
29/07/2020,202.2,10550987,152708,166.4,9621761,0.2281,0.000323,20.43,4545,0.8187,5.551,3086,6.852,433797,283.9,0.3628,18044,8.342,584197,12352,0.7915,15.61,0,0,8.985,345887,5.629,219633,4.89,266289,19.3,14.7,10.1,0.1227,12169,0.1047,31294,0,0,0
30/07/2020,207,9995638,159298,173.6,8788726,0.2379,0.000337,15.73,7748,0.7864,9.853,2989,6.647,357214,125.2,0.16,6933,10.82,601888,10853,0.7807,13.9,0,0,8.825,355037,5.64,253722,6.227,290990,18.3,14.2,10.1,0.1039,6573,0.08449,20711,0,0,0
31/07/2020,208.7,9791034,152594,166.3,7851950,0.1694,0.00024,9.872,6043,0.8017,7.537,2636,5.85,290887,164,0.2096,8421,6.447,367330,20049,0.7762,25.83,0,0,9.226,346277,6.3,237171,5.526,242649,18.8,13.5,8.2,0.1385,16482,0.1086,27671,0,0,0
01/08/2020,196.9,8438601,139967,152.4,6583343,19.37,0.02744,751,2661,0.8233,3.233,1451,3.24,163866,0,0,0,5.121,252191,23360,0.8123,28.76,1.351,35387,9.823,296671,5.719,175159,5.063,211654,20.3,13.55,6.8,0.1113,10483,0.1067,21699,0,0,0
02/08/2020,193,8600767,144907,157.8,7104570,0.03956,0.00005604,2.432,5457,0.8383,6.509,1428,3.189,176966,0,0,0,5.543,296076,19935,0.8134,24.51,0.724,23570,9.836,331967,5.944,210561,2.704,116718,20.1,13.65,7.2,0.09622,1304,0.06295,8936,0,0,0
03/08/2020,207.9,8682178,157535,171.1,7127885,0.0146,0.00002068,0.8368,5436,0.8164,6.659,1021,2.281,104318,0,0,0,7.728,335291,17636,0.8044,21.92,0,0,9.351,348139,3.247,121652,8.505,350355,21.8,14.65,7.5,0.0505,4567,0.04627,4179,0,0,0
04/08/2020,205.5,7779323,146664,159.2,6773472,0.09509,0.0001347,5.011,4530,0.729,6.214,849.6,1.897,133009,0,0,0,8.134,384488,13167,0.8272,15.92,0.5116,15709,9.446,289445,4.442,138952,22.25,916931,21.5,15.15,8.8,0.05516,4815,0.04277,5851,0,0,0
05/08/2020,216.7,9373133,149586,162.4,7155403,0.248,0.0003513,14.27,3303,0.7356,4.491,799.3,1.785,115556,0,0,0,8.277,421638,19800,0.8023,24.68,0,0,10.78,387300,3.179,115810,20.82,871457,18.1,12.25,6.4,0.08925,6003,0.07457,18450,0,0,0
06/08/2020,222.3,10945019,165308,179.7,8640120,0.2106,0.0002984,13.74,5847,0.8164,7.161,1100,2.456,151745,0,0,0,9.651,530382,21623,0.8045,26.88,0,0,10.37,410656,2.099,84658,8.879,386843,17.6,12.15,6.7,0.106,12369,0.08504,29695,0,0,0
07/08/2020,238.3,13312613,165688,180.1,9369977,0.5762,0.0008161,44.77,2332,0.7667,3.041,757.4,1.667,69471,0,0,0,10.78,546821,18258,0.8042,22.7,0,0,1.373,97665,0.6121,38182,25.51,1282714,13.6,11.25,8.9,0.1045,15097,0.08517,29114,0,0,0
08/08/2020,204.4,8798973,152454,165.8,7147974,0.3468,0.0004912,20.4,4704,0.8134,5.782,1208,2.699,128050,0,0,0,6.163,273467,18653,0.7976,23.39,1.046,38575,4.778,208891,2.018,90754,10.31,430578,15.8,13.5,11.2,0.09708,12922,0.08609,27151,0,0,0
09/08/2020,209.2,9006833,146764,159.9,6865886,0.1648,0.0002334,9.054,2627,0.7705,3.409,1038,2.319,117460,444.6,0.6138,33357,7.772,376427,17851,0.7933,22.5,0,0,5.919,236571,2.521,101936,17.08,734869,14.7,11.6,8.5,0.0847,5299,0.07247,16554,0,0,0
10/08/2020,218.9,10666894,147274,160.5,8221108,0.1255,0.0001778,7.123,4550,0.7452,6.106,1318,2.876,227333,0,0,0,14.45,947634,18624,0.767,24.28,0,0,7.382,291115,6.106,245255,16.96,754715,16.8,12.95,9.1,0.04194,6357,0.03128,7770,0,0,0
11/08/2020,211.3,9934001,145858,159.6,7209991,0.006388,0.000009048,0.4081,374.7,0.7939,0.472,1177,2.615,138107,0,0,0,9.284,461986,24934,0.7997,31.18,0,0,8.436,335657,3.192,131326,6.003,271251,18.2,14.2,10.2,0.0353,6333,0.02298,5428,0,0,0
12/08/2020,212.7,11614953,150385,164.4,8932484,0.00458,0.000006487,0.3913,3724,0.7885,4.723,1047,2.323,178301,0,0,0,9.345,605806,21580,0.7932,27.21,0,0,6.228,264649,3.815,166570,10.64,528261,18.6,14.4,10.2,0.04946,3524,0.03884,6921,0,0,0
13/08/2020,194.9,8437617,147166,160.5,7197469,0,0,0,5268,0.7968,6.611,1124,2.509,120331,0,0,0,8.002,371580,14250,0.8318,17.13,0,0,10.36,379372,5.803,219075,7.746,338393,23.3,16.55,9.8,0.05656,2354,0.04522,6754,0,0,0
14/08/2020,208.4,13120150,160813,175.3,11644047,0,0,0,4468,0.8343,5.355,1699,3.738,250399,0,0,0,11.5,830604,13773,0.7926,17.38,0,0,4.866,347565,1.704,157034,4.197,264125,17.6,14.05,10.5,0.06425,7611,0.03904,9567,0,0,0
15/08/2020,188.5,8072637,142125,154.8,6676594,0,0,0,6602,0.797,8.283,874.6,1.953,86659,0,0,0,4.752,207033,13790,0.8054,17.12,0,0,7.327,288895,3.277,131019,15.16,635329,20.6,16.2,11.8,0.04208,4066,0.04146,14237,0,0,0
16/08/2020,182,7729237,130317,141.9,5817769,0,0,0,7577,0.7183,10.55,910.7,2.034,96582,0,0,0,3.853,165485,11774,0.7631,15.43,2.19,84586,9.556,360450,4.683,180027,24.87,1006974,20.6,16.5,12.4,0.05459,5889,0.04807,9991,0,0,0
