date,au.nem.nsw1.demand.energy (GWh),au.nem.nsw1.demand.market_value (AUD),au.nem.nsw1.fuel_tech.coal_black.emissions (tCO2e),au.nem.nsw1.fuel_tech.coal_black.energy (GWh),au.nem.nsw1.fuel_tech.coal_black.market_value (AUD),au.nem.nsw1.fuel_tech.distillate.emissions (tCO2e),au.nem.nsw1.fuel_tech.distillate.energy (GWh),au.nem.nsw1.fuel_tech.distillate.market_value (AUD),au.nem.nsw1.fuel_tech.exports.emissions (tCO2e),au.nem.nsw1.fuel_tech.exports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.exports.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ccgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.market_value (AUD),au.nem.nsw1.fuel_tech.gas_ocgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ocgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ocgt.market_value (AUD),au.nem.nsw1.fuel_tech.hydro.energy (GWh),au.nem.nsw1.fuel_tech.hydro.market_value (AUD),au.nem.nsw1.fuel_tech.imports.emissions (tCO2e),au.nem.nsw1.fuel_tech.imports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.imports.energy (GWh),au.nem.nsw1.fuel_tech.pumps.energy (GWh),au.nem.nsw1.fuel_tech.pumps.market_value (AUD),au.nem.nsw1.fuel_tech.solar_rooftop.energy (GWh),au.nem.nsw1.fuel_tech.solar_rooftop.market_value (AUD),au.nem.nsw1.fuel_tech.solar_utility.energy (GWh),au.nem.nsw1.fuel_tech.solar_utility.market_value (AUD),au.nem.nsw1.fuel_tech.wind.energy (GWh),au.nem.nsw1.fuel_tech.wind.market_value (AUD),au.nem.nsw1.temperature_max (C),au.nem.nsw1.temperature_mean (C),au.nem.nsw1.temperature_min (C),au.nem.nsw1.fuel_tech.battery_charging.energy (GWh),au.nem.nsw1.fuel_tech.battery_charging.market_value (AUD),au.nem.nsw1.fuel_tech.battery_discharging.energy (GWh),au.nem.nsw1.fuel_tech.battery_discharging.market_value (AUD),au.nem.nsw1.fuel_tech.bioenergy_biogas.emissions (tCO2e),au.nem.nsw1.fuel_tech.bioenergy_biogas.energy (GWh),au.nem.nsw1.fuel_tech.bioenergy_biogas.market_value (AUD),Normalized Rooftop Solar (GWh),Normalized Utility Solar (GWh)
29/05/2023,208.3,24410628,122165,134.2,16411703,10.87,0.01077,2932,1959,0.7135,2.745,1448,3.217,611822,1600,2.083,504266,7.767,1411519,17055,0.7159,23.82,4.061,126837,14.9,406551,10.22,438998,29.63,3120015,21,14.5,9.9,0,0,0,0,0,0,0,0.463713471632608,0.318063871146662
30/05/2023,207.9,103953231,129051,141.8,68939608,29.04,0.02875,100327,2835,0.7416,3.824,2946,6.555,3520687,2141,2.816,4978981,11.15,14551800,15076,0.7021,21.47,4.066,310425,14.5,1323095,10.09,863014,17.89,7200301,21.1,14.54,9,0,0,0,0,0,0,0,0.451264787830391,0.314018048910941
31/05/2023,208.5,24148906,132353,145.4,17162470,0,0,0,3513,0.7711,4.556,1839,4.079,601731,0,0,0,8.007,1258523,17993,0.6158,29.22,4.089,286916,11.64,736111,7.856,607654,18.41,2088153,20.6,15.28,10,0,0,0,0,0,0,0,0.362256698644534,0.244492149875555
01/06/2023,206.9,29184334,131875,144.8,21669855,1.094,0.001083,71.64,1788,0.7091,2.522,1603,3.481,890692,458.3,0.6328,181208,10.17,2399132,13657,0.6995,19.53,5.819,372160,10.11,610304,12.59,793050,17.98,1590164,19.3,16.29,14.4,0,0,0,0,0,0,0,0.311982305326436,0.388512089422337
02/06/2023,196.5,29087875,143382,157.5,23473091,0,0,0,4648,0.7097,6.549,2589,5.606,1007152,223.5,0.3086,86163,11.85,2189057,8349,0.7219,11.56,0.935,82694,12.62,1136634,10.32,986192,5.838,841276,19.4,15.88,12.2,0,0,0,0,0,0,0,0.389437852939626,0.31846264994746
03/06/2023,182.5,19802608,133297,146.4,16169892,0,0,0,2916,0.7863,3.709,104.3,0.1774,41675,0,0,0,2.772,395976,14149,0.8764,16.14,2.662,217323,13.06,1089867,13.61,1104117,6.997,685446,21.7,17.19,14.4,0,0,0,0,0,0,0,0.403015717859867,0.419988049010167
04/06/2023,186.8,15929512,116817,128.3,11079431,0,0,0,3554,0.7197,4.939,2.525,0.004296,354.2,0,0,0,3.336,337877,19013,0.829,22.94,1.274,99134,6.957,591404,9.169,749361,27.79,2298634,18.3,16.99,15.8,0,0,0,0,0,0,0,0.214684559659349,0.282944189667467
05/06/2023,199.4,17971305,130142,142.9,13018471,0,0,0,3663,0.6919,5.294,1360,3.039,319911,0.04317,0.00005516,4.849,7.203,770768,12634,0.6993,18.07,0,0,7.91,750547,4.25,402494,28.94,2409885,18.4,15.96,14.2,0,0,0,0,0,0,0,0.244092980725233,0.13114983161596
06/06/2023,202.1,23359375,126304,138.7,15959223,34.08,0.03374,3160,235.6,0.7565,0.3115,1847,4.046,588338,248.3,0.3429,89969,11.98,1713095,19834,0.6886,28.8,0.3355,32479,9.477,1072079,7.682,780549,10.6,993255,19.1,15.74,13.7,0,0,0,0,0,0,0,0.292448695111635,0.237057177993836
07/06/2023,194.7,16154516,121653,133.6,11277374,19.85,0.01965,1374,1651,0.7427,2.224,2857,6.382,549096,0,0,0,10.46,966599,17872,0.6364,28.08,0.1492,13104,12.8,694653,7.237,378146,10.88,900848,20.2,16.04,12.1,0,0,0,0,0,0,0,0.394992434043361,0.223325019154047
08/06/2023,210.5,21352986,128301,140.9,14234084,0,0,0,2647,0.6856,3.861,1191,2.661,304554,0,0,0,13.1,1429996,16326,0.6789,24.05,0.6036,60938,6.822,839773,7.987,804154,25.44,2569318,17.6,14.87,12.2,0,0,0,0,0,0,0,0.210518623831548,0.246469107086275
09/06/2023,203.5,17829564,122105,134.1,12617903,0,0,0,3212,0.6951,4.621,1399,3.126,414471,225.2,0.3109,53009,11.09,1285004,14610,0.6514,22.43,1.671,29178,13.53,285717,9.907,258923,26.9,2025627,20.2,14.41,10.3,0,0,0,0,0,0,0,0.417519346297396,0.30571797219278
10/06/2023,195.3,18646062,124626,136.9,14003044,0,0,0,915.5,0.7731,1.184,1793,3.959,531070,0,0,0,9.565,1161161,16489,0.7066,23.34,3.592,86804,15.54,315128,13.82,427960,8.858,881088,18.4,13,9.1,0,0,0,0,0,0,0,0.479545501955768,0.426468393631191
11/06/2023,191.6,21201592,124476,136.7,15633905,0,0,0,831.7,0.7886,1.055,2595,5.678,745175,0,0,0,10.91,1402565,18112,0.8373,21.63,1.543,78071,15.06,884237,13.63,934387,3.827,395927,18.1,12,7.5,0,0,0,0,0,0,0,0.464733285679142,0.42060522468836
12/06/2023,198,24069602,129162,141.8,17249319,4.941,0.004892,2873,2814,0.7466,3.769,1798,3.962,589553,0,0,0,13.87,2389026,17012,0.681,24.98,0.4652,43942,11.66,1068987,7.568,724105,9.309,968740,19.1,13.14,7.6,0,0,0,0,0,0,0,0.359813420386374,0.233539276628137
13/06/2023,208.6,24197858,132891,145.9,17101202,0,0,0,4524,0.7126,6.348,2270,5.071,630475,0,0,0,11.84,1548514,11891,0.6149,19.34,0.2653,21692,10.84,997451,9.107,873932,23.41,2605472,20.2,15.19,11.7,0,0,0,0,0,0,0,0.334509217580471,0.281030945065069
14/06/2023,212.1,19237286,126063,138.4,13110932,0,0,0,1778,0.6496,2.737,1253,2.763,414286,0,0,0,8.751,1160046,14579,0.6605,22.08,3.085,86831,14.77,498135,11.59,419122,31.04,2474657,18.4,13.78,10.4,0,0,0,0,0,0,0,0.455784238345347,0.3576533055127
15/06/2023,216.2,21627196,131820,144.8,14696994,0,0,0,570,0.7356,0.7749,1345,2.9,392482,0,0,0,12.81,1528952,18352,0.6413,28.62,0.8027,59878,14.44,1063595,9.39,679131,18.29,1718116,18.7,12.73,8,0,0,0,0,0,0,0,0.445600839655167,0.289763980911497
16/06/2023,212.6,18744450,129678,142.4,12999011,0,0,0,560.8,0.7652,0.7328,930.6,2.078,193081,0,0,0,12.85,1339325,19308,0.5883,32.82,0.9623,57819,15.1,716375,13.09,684744,9.7,849019,18.7,12.75,8.1,0,0,0,0,0,0,0,0.465967637035527,0.403941481377156
17/06/2023,201.2,21058244,119835,131.6,14199253,0,0,0,1271,0.7032,1.808,2.112,0.003593,385.5,82.73,0.1142,16600,10.96,1401095,17991,0.623,28.88,0.8726,29462,15.45,773306,14.36,998165,16.87,1660853,18.2,12.63,7.9,0,0,0,0,0,0,0,0.476768211403901,0.443132136942396
18/06/2023,202.4,18551571,112888,124,12518342,0,0,0,1052,0.7,1.503,1.808,0.003076,264.3,1214,1.676,397034,13.25,2259196,19365,0.6597,29.36,2.319,-52340,13.92,-57232,11.07,69433,24.29,1730019,19.1,12.42,7,0,0,0,0,0,0,0,0.429554272022155,0.341606737879688
19/06/2023,225.9,40457211,134364,147.6,26987099,75.77,0.1052,29235,1951,0.6432,3.033,1184,2.608,673654,982.4,1.341,627013,17.65,5582987,14800,0.6835,21.66,1.002,48594,14.26,745529,10.22,573567,27.48,4162730,17.4,11.08,6.1,0,0,0,0,0,0,0,0.440046258551432,0.315376771556496
20/06/2023,230.1,39416533,150252,165,27521678,78.61,0.09802,39374,2168,0.6467,3.353,3289,7.15,1302306,2006,2.746,785929,14.98,4164502,15102,0.7227,20.9,0.8767,73669,14.77,1093634,10.58,820735,11.61,1488066,15,10.59,6.9,0,0,0,0,0,0,0,0.455784238345347,0.326485933763966
21/06/2023,233.2,56609725,151535,166.4,38339370,130.2,0.1724,139586,853.6,0.6516,1.31,3258,7.124,1820049,1735,2.354,1310976,17.13,7836372,17265,0.7383,23.39,0.9029,86138,15.12,1249114,11.4,1004039,6.207,1390784,16.8,10.12,5.3,0,0,0,0,0,0,0,0.46658481271372,0.351790136569868
22/06/2023,237.9,31882832,156138,171.5,22859902,40.98,0.05805,13535,1226,0.7249,1.691,3941,8.659,1161671,1158,1.581,294052,22.05,3229690,17581,0.7269,24.19,0.764,86092,7.28,858884,1.955,247465,9.325,1173682,14.9,11.03,7.7,0,0,0,0,0,0,0,0.224651946862162,0.0603289225433415
23/06/2023,214.9,19334811,131518,144.4,13254088,0,0,0,2665,0.5846,4.559,1844,4.119,446211,0,0,0,10.61,1089807,11714,0.7252,16.15,1.42,83421,13.65,734416,9.404,469698,34.72,2973179,18.7,13.6,10.4,0,0,0,0,0,0,0,0.421222400366553,0.290196003886232
24/06/2023,201.7,13462899,111462,122.4,8866156,0,0,0,2337,0.6615,3.534,0.8684,0.001478,116.8,0,0,0,9.543,843834,16856,0.5918,28.49,3.387,38902,15.72,27050,13.98,180591,30.71,1998004,20,13.77,9.5,0,0,0,0,0,0,0,0.485100083059503,0.431405799056733
25/06/2023,197.5,11992169,107843,118.5,7865280,0,0,0,3721,0.6158,6.042,0.6624,0.001127,84.74,0,0,0,9.528,735901,16427,0.5867,28,3.464,20290,15.84,-7830,14.42,119877,32.99,1897583,20,14.78,11.8,0,0,0,0,0,0,0,0.488803137128659,0.444983663976974
26/06/2023,209.2,20689141,121571,133.5,13468795,0.6565,0.00065,13.95,1750,0.6587,2.656,1224,2.701,460776,365.4,0.5046,118790,9.859,1321274,14779,0.6659,22.2,0.9745,52097,15.19,581500,11.98,562464,31.02,2771925,19.4,14.29,10.9,0,0,0,0,0,0,0,0.468744927587395,0.369688231237458
27/06/2023,213.9,24206230,138681,152.3,17281920,0,0,0,650.9,0.7804,0.8341,2999,6.67,792657,314.7,0.4345,72497,12.82,1572880,17386,0.7665,22.68,0.9485,82366,12.24,1097228,5.073,471368,14.41,1490769,18.3,13.66,10.2,0,0,0,0,0,0,0,0.377711515053964,0.156546610773591
28/06/2023,233.6,31260029,155009,170.2,22566768,0,0,0,897.3,0.7621,1.177,3143,6.927,957016,1154,1.594,277971,19.12,2815458,19640,0.7969,24.64,0.5107,45589,3.457,583460,1.993,337377,9.98,1209703,12.5,11.07,10.1,0,0,0,0,0,0,0,0.106678815975617,0.0615015563319077
29/06/2023,223.4,19282283,134951,148.2,12902667,0,0,0,561.9,0.6643,0.8459,2460,5.496,492693,198.5,0.2741,36434,14.72,1483103,16226,0.7266,22.33,0.8821,57235,14.66,681642,9.006,488619,24.1,2066726,16.2,10.83,7.6,0,0,0,0,0,0,0,0.452389772115287,0.277914207890196
30/06/2023,222.1,19141865,135859,149.2,13279637,0,0,0,442.3,0.701,0.6309,1225,2.736,322104,0,0,0,7.7,831083,17117,0.6311,27.12,2.027,71435,14.4,445330,7.99,314224,27.76,2236425,18.7,12.03,7.6,0,0,0,0,0,0,0,0.444366488298781,0.246561683438004
01/07/2023,204,25254952,130140,143,18007361,0,0,0,491.9,0.6381,0.771,1542,3.411,565415,556.5,0.7683,151199,5.625,901827,18652,0.7405,25.19,1.49,94976,13.78,823855,7.111,494990,19.52,2173119,18.4,12.41,7.4,0,0,0,0,0,0,0,0.420150324175855,0.216813422003955
02/07/2023,197.7,22494805,134952,148.2,16882349,0,0,0,1944,0.6978,2.786,1336,2.909,479100,405.5,0.5598,112790,7.473,1163802,15287,0.7373,20.73,1.557,110726,14.44,1010553,9.989,706584,10.63,1157329,17.6,12.41,8,0,0,0,0,0,0,0,0.440273634332319,0.304563250231685
03/07/2023,212.8,37142046,151208,166.1,28641373,0,0,0,2503,0.7336,3.411,1735,3.671,750895,761.1,1.051,273828,10.79,2423229,11097,0.8067,13.76,0.9492,103041,9.271,1539049,7.379,1295907,13.42,1916490,18,13.46,9.8,0,0,0,0,0,0,0,0.282671527970563,0.224984705522034
04/07/2023,219,35045364,160552,176.3,27826170,0,0,0,2323,0.768,3.024,3358,7.342,1254374,686.2,0.9475,232613,12.53,2232780,8911,0.8071,11.04,0.5542,53242,4.105,774059,2.643,486519,10.99,1637734,15.8,13.9,12.9,0,0,0,0,0,0,0,0.125160891200427,0.0805847102174735
05/07/2023,199.3,17812767,132897,146,13160679,2.205,0.002183,116.3,2268,0.6888,3.293,637.8,1.424,165126,253.6,0.3501,45886,11.79,1184899,13252,0.7363,18,0.4316,31857,11.91,799763,5.683,369803,19.17,1648712,21.6,15.55,12.5,0,0,0,0,0,0,0,0.363134278732542,0.173273896392698
06/07/2023,207,16789527,128087,140.7,11628603,0,0,0,1253,0.7429,1.686,26.9,0.04577,7039,174.1,0.2403,35737,12.36,1133017,19204,0.6284,30.56,0,0,12.5,542450,6.071,279108,18.57,1435742,17.1,12.78,9.5,0,0,0,0,0,0,0,0.381123298417866,0.185103963575589
07/07/2023,205.1,10241877,117619,129.2,6846685,0,0,0,1840,0.6604,2.787,1.941,0.003302,155.7,0,0,0,8.481,514297,16410,0.6273,26.16,0.5401,-8502,14.36,79680,9.297,112580,34.66,1637541,18.2,13,9.2,0,0,0,0,0,0,0,0.437834445222444,0.283464264431272
08/07/2023,195,7876937,102199,112.3,5366126,0,0,0,1796,0.6732,2.667,0.8603,0.001464,81.17,0,0,0,7.51,493211,17473,0.5497,31.79,1.731,-66753,15.26,-413859,10.03,-147413,35.87,1317904,19.6,13.83,8.9,0,0,0,0,0,0,0,0.46527532270853,0.305813334650495
09/07/2023,186.1,7745171,100660,110.6,5478490,0,0,0,1324,0.6642,1.994,0.91,0.001548,86.2,0,0,0,4.181,234660,16980,0.6043,28.1,1.744,-57093,14.81,-336538,11.55,-169599,33.69,1180442,18.8,14.2,11.4,0,0,0,0,0,0,0,0.451554883965487,0.352157927738108
10/07/2023,200.7,12790711,114140,125.4,8577251,0,0,0,399.1,0.7064,0.565,266.6,0.5951,67980,0,0,0,9.305,792125,21909,0.6663,32.88,0.5847,1628,14.85,281498,9.861,236537,23.03,1344757,19.9,13.64,9.9,0,0,0,0,0,0,0,0.452774478520424,0.300660547655886
11/07/2023,207.4,21170418,124049,136.3,15028857,0,0,0,1129,0.7199,1.569,2036,4.509,538728,1449,1.974,375007,12.33,1682542,20815,0.71,29.32,1.636,14498,16.01,346954,12.69,347844,11.89,998254,20.2,12.66,7.5,0,0,0,0,0,0,0,0.488142720613603,0.386916372553817
12/07/2023,204.9,16120728,120417,132.3,10736776,0,0,0,69.48,0.7688,0.09037,1419,3.133,313989,984.7,1.36,157624,11.14,1005210,25514,0.7107,35.9,0.4854,13207,15.87,647849,13.06,602183,7.901,624569,18.9,12.84,7.8,0,0,0,0,0,0,0,0.483874139671322,0.398197622186986
13/07/2023,204.8,15456751,112129,123.2,9740382,0,0,0,0,0,0,1314,2.934,284917,938.4,1.291,145922,11.99,1094667,24116,0.629,38.34,1.225,37918,16.22,433295,15.31,541248,11.6,844185,21.2,13.03,7.6,0,0,0,0,0,0,0,0.494545592027023,0.466799815902202
14/07/2023,201.7,9825129,107557,118.1,6348823,0,0,0,194.2,0.6783,0.2863,56.01,0.1245,8355,189,0.2609,21701,8.976,570010,18953,0.5934,31.94,1.635,-523.1,16.27,-204131,14.9,-7411,27.67,1209075,23.2,14.97,8.8,0,0,0,0,0,0,0,0.496070085220694,0.454298971714096
15/07/2023,184.3,12342183,108302,119,8566694,0,0,0,889.3,0.4476,1.987,0.8565,0.001457,102.5,343.6,0.4744,50536,5.945,507826,15114,0.7103,21.28,1.47,42293,14.2,455253,12.83,414828,26.84,1481942,23.5,17.6,13.4,0,0,0,0,0,0,0,0.432956067002695,0.391184953496097
16/07/2023,186.4,17901038,117735,129.3,12646895,0,0,0,150.9,0.7721,0.1954,1261,2.779,352797,759.3,1.048,165840,6.886,832113,20048,0.7697,26.05,0,0,9.629,899265,14.16,1050067,6.213,620922,18.1,15.29,13.6,0,0,0,0,0,0,0,0.29358689923725,0.431736472447758
17/07/2023,199,20801011,125705,138.1,14829988,0,0,0,551,0.698,0.7894,1497,3.238,488374,1073,1.455,268090,8.998,1295273,17623,0.7664,23,0,0,12.26,703283,14.68,878482,10.2,1027195,18,14.4,12.1,0,0,0,0,0,0,0,0.373805731088243,0.447591201661942
18/07/2023,201.9,17396650,121352,133.3,11704634,3.447,0.004882,169.5,682.5,0.7,0.9751,1183,2.642,338325,1125,1.536,210629,11.34,1226689,15117,0.6913,21.87,0.3157,8957,12.93,585293,10.3,498517,21.94,1853706,21.7,14.92,10.3,0,0,0,0,0,0,0,0.39423393988344,0.314045597896321
19/07/2023,208,21275461,121257,133.2,13750612,0,0,0,1328,0.5856,2.268,3031,6.673,745372,2961,4.069,622613,13.32,1816133,20880,0.7369,28.34,1.254,33943,17.6,760420,15.91,839832,8.497,783547,15.6,11.78,8.5,0,0,0,0,0,0,0,0.536621604172355,0.48509373422626
20/07/2023,220,15970978,123470,135.6,10238328,0,0,0,645.1,0.6014,1.073,2298,5.092,458148,2273,3.137,311224,17.32,1534067,16613,0.6335,26.22,2.394,80720,17.16,478230,14.19,455660,19.41,1376855,19.4,11.28,5.2,0,0,0,0,0,0,0,0.523206064068046,0.432651168363961
21/07/2023,217.3,22253319,125594,138,14596393,0,0,0,1294,0.6411,2.019,3503,7.732,870956,2627,3.627,555633,13.57,1685323,17073,0.7417,23.02,0.8656,48655,11.7,547176,11.62,691950,21.54,1915012,19.6,13.6,10.4,0,0,0,0,0,0,0,0.356731407319122,0.354292218209248
22/07/2023,201.1,16811992,124748,137,12039725,0,0,0,323.2,0.8184,0.395,2576,5.723,599895,312.8,0.4319,63658,7.312,802009,24948,0.7626,32.71,2.347,53870,16.57,479170,13.51,531309,4.629,430436,16.9,11.61,7.2,0,0,0,0,0,0,0,0.505217044382723,0.411918060930029
23/07/2023,198.4,17496204,125662,138,12803580,0,0,0,1272,0.8393,1.515,1553,3.468,446694,733.7,1.013,184451,8.118,1059725,19950,0.7833,25.47,2.42,59820,15.49,410242,14.82,446633,8.921,880764,17.6,11.94,7.4,0,0,0,0,0,0,0,0.472287991399419,0.451859782604222
24/07/2023,210.6,25466890,141521,155.5,18803373,0,0,0,2542,0.6285,4.044,3770,8.273,1060525,906.1,1.251,262010,11.85,1991365,8399,0.8251,10.18,0.764,64465,13.7,1179783,15.91,1377364,11.65,1243356,16.7,12.58,10.3,0,0,0,0,0,0,0,0.417711135065981,0.48509373422626
25/07/2023,209.1,27033280,137217,150.7,19998830,0,0,0,3266,0.63,5.184,3656,7.967,1171626,1368,1.875,449592,13.26,2581296,11540,0.7366,15.67,0.9098,57973,16.62,710376,14.89,728170,9.593,1063137,19.6,12.29,7.9,0,0,0,0,0,0,0,0.506741537576394,0.453994073075362
26/07/2023,204.9,24526870,126046,138.5,17099065,0,0,0,983.8,0.5595,1.758,3412,7.48,1026657,1517,2.072,471060,11.38,2033745,17550,0.7451,23.56,0.9599,55440,17.24,500863,15.99,582249,7.349,769144,20.4,13.12,8.3,0,0,0,0,0,0,0,0.52564525317792,0.487532923336134
27/07/2023,204.8,15903770,119055,130.8,10975429,0,0,0,65.74,0.6952,0.09456,2010,4.451,516842,431.3,0.5955,82904,13.86,1478942,20751,0.641,32.37,2.46,-5733,17.53,-158910,14.13,86477,8.619,557773,19.2,13.33,8.2,0,0,0,0,0,0,0,0.534487313701215,0.430821776531555
28/07/2023,200.8,18688309,109498,120.3,11266448,0,0,0,448.5,0.622,0.7211,1166,2.604,364118,1018,1.406,217111,11.35,1297367,19115,0.6582,29.04,0.8974,50931,13.43,685465,10.79,639446,25.85,2135414,24.1,17.16,12.1,0,0,0,0,0,0,0,0.409478871820155,0.328985631194302
29/07/2023,180.7,12404052,97943,107.6,8126033,0,0,0,499.3,0.7368,0.6776,1934,4.321,417133,0,0,0,11.48,996978,22728,0.6771,33.57,2.595,18075,14.26,-5861,13.48,184445,10.84,696305,22.5,16.87,12.9,0,0,0,0,0,0,0,0.434785458835101,0.411003365013826
30/07/2023,172.4,8395492,88241,96.92,5532969,0,0,0,579,0.6671,0.868,0.9968,0.001696,101.1,0,0,0,10.17,692712,21343,0.6287,33.95,3.018,-61973,16.63,-401175,10.68,-60588,21.6,921658,25.1,17.41,11.7,0,0,0,0,0,0,0,0.507046436215129,0.325631746168225
31/07/2023,185.7,13386740,96735,106.3,8203256,0,0,0,1063,0.6981,1.522,1.115,0.001897,139.1,1229,1.698,205030,14.15,1379775,19273,0.6125,31.47,2.318,5386,17.43,141836,14.28,268861,19.09,1354503,23.4,16.69,12.5,0,0,0,0,0,0,0,0.531438327313872,0.43539525611257
01/08/2023,191.7,50298054,107799,118.4,29095552,0,0,0,456.7,0.609,0.7499,1650,3.46,1593690,2028,2.8,1817832,15.65,8145062,18403,0.7541,24.41,0.7894,56354,17.9,1628304,13.16,1238120,14.07,2194960,21.6,15.14,11,0,0,0,0,0,0,0,0.540396886190876,0.397297375545918
02/08/2023,202.6,19365457,106654,117.1,11430525,0,0,0,959,0.6164,1.556,1819,4.018,443201,1072,1.48,195381,16.2,1833033,17959,0.6893,26.05,0.8394,51206,12.86,656099,17.37,986245,20.68,1993569,18.8,14.31,11.2,0,0,0,0,0,0,0,0.38824044449244,0.524396307996398
03/08/2023,196.4,15853977,102951,113.1,9367466,0,0,0,0.7897,0.481,0.001642,2253,5.033,521571,479.9,0.6627,83612,13.24,1271583,18128,0.5972,30.35,2.35,94863,17.7,633076,14.83,595455,18.04,1358952,21.5,14.97,9.8,0,0,0,0,0,0,0,0.534358932155224,0.447714291743614
04/08/2023,192.4,9031530,103050,113.2,6004818,0,0,0,818.9,0.6705,1.221,1.481,0.002519,117.2,189.9,0.2622,21288,9.957,647078,17230,0.596,28.91,2.893,-15567,17.97,-244809,14.93,-70320,25.37,1129047,20.4,15.37,10.1,0,0,0,0,0,0,0,0.542510170103354,0.45073326876144
05/08/2023,189.6,13403596,109184,119.9,8773756,0,0,0,70.41,0.6787,0.1037,1238,2.767,279702,365.1,0.504,58535,8.128,707157,24447,0.7561,32.33,0.8384,40164,9.637,393744,12.39,601616,12.71,798423,16.3,15.17,13.4,0,0,0,0,0,0,0,0.290938815207904,0.374051252508657
06/08/2023,189.2,15942982,109274,120,10604603,0,0,0,773.1,0.7056,1.096,1450,3.213,396974,739.6,1.021,181433,8.022,1044265,22298,0.796,28.01,1.696,99082,11.72,670041,16.85,895402,11.85,943918,16.9,14.45,11.7,0,0,0,0,0,0,0,0.353824106489222,0.508697627503702
07/08/2023,204.9,19545496,127573,140.1,13665747,0,0,0,1280,0.6728,1.902,2586,5.728,612866,446,0.6158,103778,12.59,1672495,15800,0.7771,20.33,0.5697,34294,12.91,736061,18.04,1121345,8.403,772251,15.9,13.14,10.9,0,0,0,0,0,0,0,0.389749933001353,0.544623454015833
08/08/2023,199.9,22344237,130483,143.3,16465648,0,0,0,2541,0.641,3.965,2537,5.575,864307,634.6,0.8762,244787,10.48,1994249,12986,0.7452,17.43,0.7875,26545,16.37,540730,18.48,686500,6.659,676142,18.6,13.74,11,0,0,0,0,0,0,0,0.494206537818136,0.557906952894268
09/08/2023,196.8,12839183,109999,120.8,9063525,0,0,0,684.2,0.6918,0.989,1251,2.793,283050,0,0,0,11.21,1118110,20615,0.6398,32.22,3.937,-23383,19.13,-318138,15.89,-42450,13.93,937747,20.7,14.86,11.1,0,0,0,0,0,0,0,0.577530303510138,0.479715448132571
10/08/2023,197,15120921,114994,126.3,10755429,0,0,0,3285,0.66,4.978,1169,2.612,310248,0,0,0,8.07,827129,11323,0.6361,17.8,3.421,83277,17.65,420950,14.99,372619,31.35,2120757,23.3,16.78,12.7,0,0,0,0,0,0,0,0.532849443646311,0.452544654972136
11/08/2023,194.5,15596526,114586,125.9,10442742,0,0,0,29.82,0.6669,0.04471,2167,4.841,482948,200.6,0.2769,30725,7.713,801185,20800,0.7583,27.43,2.235,95770,19.72,593935,16.44,744460,10.91,868772,19.1,13.54,9.3,0,0,0,0,0,0,0,0.595342267915312,0.496319821730615
12/08/2023,186.3,15943138,105979,116.4,10444644,0,0,0,61.13,0.6847,0.08929,1423,3.178,397286,468.2,0.6465,91447,8.466,851662,22154,0.7712,28.73,2.472,126593,17.25,831200,11.79,607778,16.09,1261321,21.1,13.69,7.7,0,0,0,0,0,0,0,0.520773535575006,0.3559373904017
13/08/2023,188.3,18990506,118242,129.9,13330569,0,0,0,167.6,0.7396,0.2266,1678,3.672,540765,618.3,0.8537,160335,7.225,1106849,26574,0.8128,32.7,1.608,111436,11.31,683271,8.846,573261,4.311,416989,18,14.48,12.5,0,0,0,0,0,0,0,0.341446300716135,0.267058706996899
14/08/2023,208.9,34027819,125079,137.4,21705164,0,0,0,773,0.682,1.133,3325,7.255,1263434,3133,4.303,1114350,19.75,3798428,15250,0.7511,20.3,0.5165,37225,9.075,880012,11.88,1317710,7.997,1104169,15.8,12.94,11.1,0,0,0,0,0,0,0,0.273972164367721,0.358654469717743
15/08/2023,203.9,66863863,109725,120.5,36902028,62.12,0.08799,157120,1001,0.553,1.81,3428,7.43,2358006,3454,4.686,4425145,14.73,9535882,23971,0.7725,31.03,0.2598,21172,16.93,1247936,19.75,1564737,6.183,1770283,16.4,12.14,8.4,0,0,0,0,0,0,0,0.511112809117963,0.596247961020659
16/08/2023,202.1,27542349,112406,123.5,17167719,138.9,0.1968,41727,466.5,0.5736,0.8133,3105,6.768,1119167,3647,5.024,953740,18.18,3240056,18155,0.785,23.13,0.674,46484,17.31,1116320,19.48,1321684,5.768,834138,17,12.57,8.8,0,0,0,0,0,0,0,0.522584921785702,0.588096723072529
17/08/2023,198.2,19759307,110285,121.1,12176723,81.32,0.1152,19222,52.76,0.7035,0.07499,2264,4.99,597134,3574,4.934,674034,14.76,1807826,22268,0.7362,30.25,1.382,46132,17.99,788118,11.1,521827,9.892,978042,20.7,13.6,8.2,0,0,0,0,0,0,0,0.54311396550692,0.3351064489787
